model,animation_id,phase_ordinal,activation_animation_s,deactivation_animation_s,response,status,calibrated,gameplay_validated,timeline_source_sha256,attack_param_ids,source_references
c7110,3038,0,0.800000012,0.933333337,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3038,1,1.033333302,1.133333325,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3038,2,1.600000024,1.733333349,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3038,3,1.933333278,2.066666603,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3038,4,2.500000000,2.633333445,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3040,0,1.966666698,2.066666603,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3040,1,2.266666651,2.400000095,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3040,2,2.799999952,2.966666698,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3040,3,3.133333445,3.266666651,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3041,0,0.166666672,0.266666681,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3041,1,0.433333337,0.566666663,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3041,2,1.266666651,1.399999976,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3042,0,1.666666627,1.899999976,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3043,0,2.000000000,2.166666746,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3044,0,1.100000024,1.266666651,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3045,0,0.466666669,0.600000024,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3050,0,0.366666675,0.566666663,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3055,0,0.366666675,0.566666663,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3062,0,1.033333302,1.200000048,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3063,0,0.933333337,1.066666722,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3063,1,1.299999952,1.366666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3067,0,1.066666722,1.233333349,jump,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,71100140,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3068,0,0.933333337,1.066666722,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3068,1,1.299999952,1.366666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3076,0,0.433333337,0.600000024,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3080,0,0.966666639,1.200000048,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3085,0,1.899999976,1.966666698,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3086,0,1.600000024,1.700000048,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3087,0,2.066666603,2.133333445,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3091,0,0.633333325,0.766666651,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3091,1,1.000000000,1.133333325,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,0,1.266666651,1.366666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,1,1.633333325,1.700000048,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,2,2.133333445,2.266666651,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,3,2.500000000,2.599999905,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,4,2.766666651,2.866666555,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,5,3.066666603,3.166666746,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3092,6,3.866666555,4.000000000,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8602,0,0.633333325,0.766666651,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8602,1,1.000000000,1.133333325,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,0,1.266666651,1.366666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,1,1.633333325,1.700000048,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,2,2.133333445,2.266666651,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,3,2.500000000,2.599999905,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,4,2.766666651,2.866666555,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,5,3.066666603,3.166666746,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,8603,6,3.866666555,4.000000000,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3000,0,0.666666687,0.800000012,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3001,0,0.566666663,0.666666687,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3002,0,0.600000024,0.699999988,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3003,0,0.633333325,0.733333349,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3003,1,1.000000000,1.100000024,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3004,0,2.566666603,2.666666746,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3004,1,2.700000048,2.799999952,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3005,0,1.600000024,1.733333349,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3006,0,1.066666722,1.200000048,jump,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,74000060,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3008,0,0.333333343,0.500000000,parry,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3010,0,0.733333349,0.866666675,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3011,0,1.000000000,1.200000048,parry,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3012,0,1.000000000,1.200000048,parry,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3013,0,0.866666675,1.100000024,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3015,0,0.533333361,0.600000024,parry,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3016,0,0.533333361,0.600000024,parry,classified_estimate,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3017,0,0.733333349,0.833333313,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3019,0,0.533333361,0.633333325,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3019,1,0.666666687,0.766666651,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7400,3020,0,2.566666603,2.666666746,unverified,extracted_unverified,false,false,6fbd331e07c539ed48c7b8aa0354a723d4f38859bec9ff732459941c569bfcc0,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
